date_time,city,state_province,country,ufo_shape,length_of_encounter_seconds,described_duration_of_encounter,description,date_documented,latitude,longitude
2014-03-20 19:50:00,clarkston,wa,us,light,20,20 seconds,Two very bright white lights moving quickly in unison westerly across the northern sky just below the tip of Big Dipper&#39s handle.,2014-03-21,46.4163889,-117.0441667
2014-03-20 20:00:00,globe,az,us,other,300,5 minutes,A red light flashed followed by 2 more red lights near it showing they were coming from a parallelagram patterned object.,2014-03-27,33.3941667,-110.7858333
2014-03-20 20:00:00,jordan,mn,us,other,25,20-25 seconds,Narrow&#44 long object with 3 green lights (top row)&#44 3 red lights (bottom row).,2014-03-21,44.6669444,-93.6266667
2014-03-20 20:15:00,brent,al,us,unknown,600,10 minutes,Orange lights outside of Brent&#44 AL.,2014-03-21,32.9372222,-87.1647222
2014-03-20 20:30:00,coconut creek,fl,us,light,300,5 minutes,Strange red&#44 white&#44 and blue color changing&#44 fast moving&#44 ball of light&#33,2014-03-21,26.2513889,-80.1791667
2014-03-20 20:35:00,st. louis,mo,us,light,300,5 minutes,6 Orange balls of light&#44 St. Louis.,2014-03-21,38.6272222,-90.1977778
2014-03-20 21:00:00,lockwood,ny,us,,120,1-2 minutes,See above.,2014-03-27,42.0911111,-76.5502778
2014-03-20 21:28:00,sevierville,tn,us,triangle,180,3 minutes,A Triangle object.,2014-03-27,35.8680556,-83.5619444
2014-03-20 22:00:00,bowling green,ky,us,light,15,15 seconds,Two star-like objects moved in the same path slowly&#44 then suddenly sped up ALOT with random jittery motions&#44 then faded out of view.,2014-03-21,36.9902778,-86.4436111
2014-03-20 22:00:00,kissimmee,fl,us,,120,several minutes,Unexplained cannon-like sounds heard at night.,2014-03-27,28.2916667,-81.4077778
2014-03-20 22:30:00,park city,ut,us,other,3,3 seconds,Irregular object about one fifth size of Moon falls towards Ogden as viewed from Park City. No tail or debris.,2014-03-21,40.6461111,-111.4972222
2014-03-20 23:00:00,thibodaux,la,us,,120,2 minutes,Bright orange light slowly fades then turns into 3 red lights forming corners of a triangle flying fast overhead from south to north.,2014-03-21,29.7955556,-90.8227778
2014-03-20 23:30:00,dahlonega,ga,us,light,360,6 minutes,Unknown lights over Dahlonega&#44 GA.,2014-03-21,34.5325,-83.985
2014-03-20 23:46:00,chaska,mn,us,unknown,600,10 minutes,Bright hovering mass.,2014-03-21,44.7894444,-93.6019444
2014-03-21 04:37:00,medford,or,us,light,3,3 seconds,Red light traveling at extreme speed.,2014-03-27,42.3266667,-122.8744444
2014-03-21 15:20:00,virginia beach,va,us,other,3600,1 hour,Approximately three to four white rockets appeared with trails-gray UFO flying low in trees then&#44 disappeared.,2014-04-04,36.8527778,-75.9783333
2014-03-21 19:15:00,kennesaw,ga,us,triangle,120,~2 minutes,Dark triangular craft&#44 3 White Lights and One Red Light in Center&#44 Flying Very Low and Fast (maybe 300 ft) - No Sound Of Any Kind,2014-03-27,34.0233333,-84.6155556
2014-03-21 19:35:00,maricopa,az,us,light,120,2 minutes,Yellow-orange bright pulsating light.,2014-03-27,33.0580556,-112.0469444
2014-03-21 20:00:00,la mesa,ca,us,circle,4,4 seconds,Missing man V-formation.,2014-03-27,32.7677778,-117.0222222
2014-03-21 20:00:00,maricopa,az,us,sphere,240,3-4 minutes,Circular ball of light radiating intense orange hue in sky SE of Maricopa and disappeared suddenly.,2014-03-27,33.0580556,-112.0469444
2014-03-21 20:30:00,apache junction,az,us,fireball,1800,30 minutes,18 fireball red UFO&#39s sighted over Canyon Lake&#44 AZ.,2014-03-27,33.415,-111.5488889
2014-03-21 20:40:00,londonderry,nh,us,changing,20,20 seconds,While driving noticed a bright white light behind the trees. My friend was in a seperate vehicle following me and was talking on the ph,2014-03-27,42.865,-71.3744444
2014-03-21 21:00:00,shirley,ny,us,chevron,180,2-3 minutes,Unusual sound&#44 then silence&#44 small lighted craft left in its wake&#44 all disappeared.,2014-03-27,40.8013889,-72.8680556
2014-03-21 21:10:00,parsippany,nj,us,triangle,5,5 seconds,It is a very clear night here in New Jersey. I was walking in my complex when I started to look up at the stars since they were so visi,2014-03-27,40.8577778,-74.4263889
2014-03-21 21:30:00,folsom,ca,us,light,60,1 minutes,Orange light over Folsom&#44 CA.,2014-03-27,38.6780556,-121.175
2014-03-21 22:00:00,kirkland,wa,us,circle,120,1-2 minutes,Circular&#44 orange/red with no sound.,2014-03-27,47.6816667,-122.2075
2014-03-02 01:00:00,butte,ak,us,light,240,4 minutes,Clear skies&#44 3 amber lights overhead for 4 minutes fading out or shooting away one by one.,2014-04-11,61.5422222,-149.0333333
2014-03-02 01:30:00,middlesex,ny,us,teardrop,1800,130-2 am,UFO may have been seen taking off..,2014-04-04,42.7047222,-77.2719444
2014-03-02 02:00:00,elizabeth,in,us,triangle,600,10 minutes,5 aircraft flying low at slow speed appear to be flying in line&#44 white and red lights&#44 witnessed by two people,2014-03-18,38.1211111,-85.9741667
2014-03-02 04:30:00,riverdale,ga,us,circle,300,5 minutes,Me &amp; my friend were sitting outside talking&#44 &amp; we both noticed somthing in the sky. It was broud day light outside&#44 this object looked,2014-03-18,33.5725,-84.4133333
2014-03-02 15:30:00,albuquerque,nm,us,disk,2,2 seconds,UFO follows jet.  ((NUFORC Note:  Witness is experienced amateur astronomer.  PD)),2014-04-04,35.0844444,-106.6505556
2014-03-02 17:00:00,golden meadow,la,us,oval,50,40-50 seconds,Traveling From Fourchon north on LA1 Bridge.  Bright Silver/Chrome object flying through sky vanishes.,2014-03-18,29.3788889,-90.26
2014-03-02 18:00:00,modesto,ca,us,light,600,10 minutes,Circles of light in the clouds.,2014-03-18,37.6391667,-120.9958333
2014-03-02 19:00:00,west palm beach,fl,us,other,180,2-3 minutes,Blue U shape light moving slow and suddenly speeding up.,2014-03-18,26.7052778,-80.0366667
2014-03-02 21:25:00,jacksonville,nc,us,chevron,20,20 seconds,5 lights in pentagon formation moving extremely fast across sky.,2014-03-18,34.7538889,-77.4305556
2014-03-02 22:00:00,niles,mi,us,light,300,5 minutes,A light that stopped the shot off.,2014-03-18,41.8297222,-86.2541667
2014-03-02 22:30:00,sunrise,fl,us,sphere,300,5 minutes,Green&#44 blue&#44 reddish lights in Sunrise&#44 FL; unusual movements and speed without noise.,2014-03-18,26.1336111,-80.1133333
2014-03-22 01:54:00,windsor,ca,us,flash,300,5 minutes,Bright light processed by a light blue light that flew away came back two minutes later seems like it interacted with the white light a,2014-03-27,38.5472222,-122.8152778
2014-03-22 07:00:00,winchester,ky,us,disk,1800,30 minutes,Red circular lights over Winchester&#44 KY.,2014-03-27,37.99,-84.1797222
2014-03-22 13:00:00,mount vernon,wa,us,changing,600,10 minutes,Irregular black object that changed shape&#44 with smaller object that came and went&#44 seen in daylight.,2014-03-27,48.4213889,-122.3327778
2014-03-22 20:30:00,severna park,md,us,oval,300,5 minutes,13 or 14 orange-red Oval shaped lights UFO&#39s in Severna Park Maryland March 22nd 2014 at at 8:25pm.,2014-03-27,39.0702778,-76.5455556
2014-03-22 20:45:00,philadelphia,pa,us,circle,30,30 seconds,Bright orange/red fire ball moving east in the sky.,2014-03-27,39.9522222,-75.1641667
2014-03-22 21:00:00,flat rock,nc,us,fireball,300,3-5 minutes,They first appeared and stayed as 2 pairs as they flew higher and out of sight they all split the last one we could see seemed to gain,2014-03-27,35.2711111,-82.4416667
2014-03-22 21:00:00,reseda,ca,us,disk,1200,5-20 minutes,It was about 21:00 a friend came to visit while looking up a round disk was hovering at a height of  3 floor building above him.,2014-03-27,34.2011111,-118.5355556
2014-03-22 21:30:00,lexington,sc,us,formation,180,3 minutes,8 Red-Orange Lights moving across the sky&#44 then fading observed by several witnesses.,2014-03-27,33.9813889,-81.2363889
2014-03-22 22:10:00,meridian,id,us,unknown,120,2 minutes,Red&#44 white&#44 green lights flying low in circles.,2014-03-27,43.6122222,-116.3905556
2014-03-22 22:50:00,antelope,ca,us,other,900,15 minutes,Moving orange light of irregular shape over Antelope. CA.,2014-03-27,38.7083333,-121.3288889
2014-03-23 06:00:00,greensboro,nc,us,circle,180,1-3 minutes,A circular object&#44 shining red and white lights in the grey night&#44 was hovering just above the tree line.,2014-03-27,36.0725,-79.7922222
2014-03-23 10:00:00,bemidji,mn,us,disk,0.33,0.33 second,Saucer-shaped UFO caught on video in the western skies of Bemidji&#44 MN.,2014-04-04,47.4736111,-94.88
2014-03-23 16:00:00,gunnison,co,us,sphere,3600,1 hour,A white sphere shaped object over Blue Mesa Reservoir moving North to South.,2014-03-27,38.5458333,-106.9247222
2014-03-23 19:10:00,st. cloud,mn,us,sphere,180,3 minutes,Orange ball of light over St. Cloud&#44 MN.,2014-03-27,45.5608333,-94.1622222
2014-03-23 19:50:00,lawndale,ca,us,flash,1,1 second,Big flash of light in sky.,2014-03-27,33.8872222,-118.3516667
2014-03-23 20:00:00,portland,or,us,unknown,30,30 seconds,Very fast moving object with red and blue lights.,2014-03-27,45.5236111,-122.675
2014-03-23 20:10:00,kerman,ca,us,formation,840,12-14 minutes,5 red lights near Fresno&#44 CA.,2014-03-27,36.7236111,-120.0588889
2014-03-23 23:35:00,lancaster,pa,us,triangle,1800,30 minutes,Large triangular object&#44 3 lights&#44 moving south very slowly.,2014-03-27,40.0377778,-76.3058333
2014-03-24 02:00:00,moab,ut,us,light,15,15 seconds,I saw two reddish-orange soft colored lights traveling horizontally perfectly in line together at a low altitude with no sound.,2014-03-27,38.5733333,-109.5491667
2014-03-24 03:15:00,arlington,tx,us,disk,5,<5 seconds,Gray/black saucer with red triangular lights traveling north in the southbound lanes of traffic on SW Green Oaks Blvd.,2014-03-27,32.7355556,-97.1077778
2014-03-24 05:30:00,natural bridge,va,us,light,120,2 minutes,Fast moving bright light traveling east&#44 south east. Very unusual.  Not a plane.,2014-03-27,37.63,-79.5433333
2014-03-24 05:53:00,lancaster,ca,us,triangle,180,3 minutes,Three Silver Reflective Triangular Shaped Objects Over Lancaster CA Sky With Two Other UFO&#39s,2014-04-04,34.6980556,-118.1358333
2014-03-24 14:20:00,buford,ga,us,triangle,45,45 seconds,The craft appeared to ascend above the tree line and then began to fly away. No noise till it had passed. Rumble sound and vibration. 3,2014-03-27,34.1205556,-84.0044444
2014-03-24 18:00:00,mesa,az,us,sphere,1800,30 minutes,An object which was constantly changing shape moved very slowly across the sky.,2014-04-04,33.4222222,-111.8219444
2014-03-24 19:47:00,montrose,co,us,oval,4,4 seconds,Round&#44 peach-colored object heading wsw.,2014-03-27,38.4783333,-107.8755556
2014-03-24 21:30:00,mona (just north of),ut,us,fireball,5,4-5 seconds,Meteor or fire ball falling from the sky just north of Mona&#44 Utah,2014-03-27,39.8161111,-111.8547222
2014-03-24 21:39:00,poplar,mt,us,disk,14400,4 hours,I was at work at the jail when. I heard the 911 dispatch asked for 10 code for a UFO. So I called my husband right away and asked him i,2014-03-27,48.1130556,-105.1977778
2014-03-24 22:00:00,reynoldsville,pa,us,egg,45,45 seconds,3 Orange blinking lights moving about 2x faster then a plane.,2014-03-27,41.0969444,-78.8888889
2014-03-24 23:00:00,las vegas,nv,us,flash,3000,50 minutes,Two hovering bright lights flashing red green and white in the sky.,2014-03-27,36.175,-115.1363889
2014-03-24 23:30:00,eugene (general area),or,us,egg,120,2 minutes,((HOAX??)) Red and blue egg like shaped.flying ahead of me then drifted like a zigzag then took off really fast the opposite way.,2014-03-27,44.0522222,-123.0855556
2014-03-25 01:00:00,wallkill,ny,us,oval,120,2 minutes,2 formations of lights were spotted&#44 one of which rotated as went from being very far to very close in a very short time before we ran.,2014-03-27,41.6055556,-74.1844444
2014-03-25 02:40:00,fort collins,co,us,fireball,180,3 minutes,Dark orange fireball shape seen in Fort Collins  Colorado.,2014-03-27,40.5852778,-105.0838889
2014-03-25 16:00:00,manchester,tn,us,diamond,1800,30 minutes,Strange diamond light patterns on driveway.  ((NUFORC Note:  Photos show discoloration of blacktop.  PD)),2014-03-27,35.4816667,-86.0886111
2014-03-25 20:30:00,comstock park,mi,us,circle,180,3 minutes,Two circular glowing bright lights next to each other.,2014-03-27,43.0386111,-85.67
2014-03-25 21:10:00,nine mile falls,wa,us,triangle,10,10 seconds,Triangle shaped object with 3 lights.,2014-03-27,47.7758333,-117.545
2014-03-25 21:30:00,fruitland,id,us,sphere,600,10 minutes,Orange spheres moving at high rates across sky in groups.,2014-03-27,44.0077778,-116.9155556
2014-03-25 22:00:00,clam gulch,ak,us,sphere,1200,20 minutes,Lights in sky above Cook Inlet&#44 Alaska.,2014-03-27,60.2311111,-151.3936111
2014-03-25 22:00:00,nikiski,ak,us,light,600,10 minutes,6 orange independently flying lights.,2014-03-27,60.6902778,-151.2888889
2014-03-25 23:30:00,enfield,ct,us,unknown,1200,20 minutes,Unknown aircraft that dimmed and brightened when moving.,2014-03-27,41.9761111,-72.5922222
2014-03-25 23:30:00,springfield,ma,us,other,900,15 minutes,Star-ship over Springfield housing; lights of white&#44 red&#44 blue&#44 amber and teal.,2014-03-27,42.1013889,-72.5902778
2014-03-25 23:50:00,margate,fl,us,circle,300,4-5 minutes,I was inside when my 13 yr. Old was outside in my driveway on the phone I heard her screaming my name I ran to her to see what was wron,2014-03-27,26.2441667,-80.2066667
2014-03-26 00:15:00,redding,ca,us,unknown,120,2 minutes,Orange glow moving randomly in the northern sky.,2014-03-27,40.5866667,-122.3905556
2014-03-26 03:00:00,sykesville,md,us,triangle,60,1 minute,Green&#44 red&#44 yellow triangle object near Liberty Dam.,2014-04-04,39.3736111,-76.9680556
2014-03-26 05:30:00,greenville,sc,us,light,120,2 minutes,Six dancing orbs.,2014-03-27,34.8525,-82.3941667
2014-03-26 15:00:00,orlando,fl,us,teardrop,20,20 seconds,I watched a large commercial airliner fly over&#44 but noticed a tear drop craft flying underneath it.,2014-04-11,28.5380556,-81.3794444
2014-03-26 20:45:00,dudley,ga,us,triangle,300,2-5 minutes,Amber colored lights&#44 dropped straight down to tree top altitude triangle in shape Laurens County&#44 Georgia,2014-04-04,32.5422222,-83.0705556
2014-03-26 20:45:00,mount pleasant,sc,us,triangle,480,8 minutes,Silent black triangle with orange lights about 500 feet up&#44 eerily silent,2014-03-27,32.7938889,-79.8627778
2014-03-26 21:00:00,oklahoma city (southwest of),ok,us,flash,5,5 seconds,Bright flash SW OKC.,2014-03-27,35.4675,-97.5161111
2014-03-26 21:05:00,punta gorda,fl,us,circle,15,15 seconds,A green ball of light traveled along the ground&#44 then went vertical and disappeared from view.,2014-03-27,26.9294444,-82.0455556
2014-03-26 21:14:00,idaho falls,id,us,other,7,7 seconds,It looked like a ring with no lights....,2014-04-04,43.4666667,-112.0333333
2014-03-26 22:00:00,clayton,nc,us,cylinder,600,10+ minutes,Saw two white light &#39sticks&#39 with blue and red lights at night moving in a horizontal plane across sky with no sound being made.,2014-04-04,35.6505556,-78.4566667
2014-03-26 22:15:00,everett,ma,us,flash,5,5 seconds,Flashing streak across night sky.,2014-03-27,42.4083333,-71.0541667
2014-03-26 23:30:00,irwin,pa,us,unknown,240,4 minutes,Saw one object moving and one hovering.  Both had bright lights on each end with a blinking red light between them.  Not directly in mi,2014-03-27,40.3244444,-79.7013889
2014-03-26 23:45:00,charleston,sc,us,light,240,3-4 minutes,Orange-red orb turns into two then vanishes with presence of military.,2014-03-27,32.7763889,-79.9311111
2014-03-27 01:45:00,seattle,wa,us,light,420,~7 minutes,White green lights dancing over Crown Hill at 01:45am.,2014-03-27,47.6063889,-122.3308333
2014-03-27 04:30:00,arnold,md,us,triangle,600,10 minutes,Silent triangle spotted while leaving for work early in the morning.,2014-03-27,39.0319444,-76.5030556
2014-03-27 05:20:00,homer,ny,us,disk,15,15 seconds,Orange flaming disk slowly descends vertically and disappears behind obstructions.,2014-04-04,42.6369444,-76.1791667
2014-03-27 05:55:00,newport,ky,us,unknown,2100,35 minutes,I was at my place of work where I have a perfect veiw of Newport and Cincinnat. It was five till six in the morning and I happend to lo,2014-04-04,39.0913889,-84.4958333
2014-03-27 06:40:00,coward,sc,us,sphere,600,10 minutes,Very bright orb following our car.,2014-04-04,33.9730556,-79.7472222
